stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id
673,"SKGIM02","Skórzewo/Kozierowskiego Szkoła",52.3907185500,16.7772333700,B
481,"WIML02","Wilczy Młyn",52.4372446300,16.9532701500,A
1118,"KORA01","Koronna",52.4293591700,16.9159165000,A
2224,"KZZON04","Koziegłowy/Żołnierzy Niezłomnych",52.4474612933,16.9847763626,B
515,"OBOR02","Obornicka",52.4461147400,16.9080676400,A
1453,"KLIN02","Klin",52.4185597700,16.9137508000,A
2654,"PSPLD02","Prusinowo/Południe",52.1921531300,17.1307352400,C
3223,"KOLAK01","Komorniki/Łąkowa ",52.3325514895,16.8128802642,B
917,"LUZER02","Luboń/Żeromskiego ",52.3401570994,16.8816357520,B
1742,"PLZCH01","Plewiska/Zachodnia",52.3694219400,16.8211310500,B
2016,"BNKLO02","Baranowo/Klonowa",52.4437623876,16.7858444080,B
2111,"GRPET02","Góra/Pętla",52.4854372400,16.6294331500,C
536,"WRSZ02","Wrzoska Szpitale",52.4379478400,16.9044367900,A
612,"TATR01","Tatrzańska",52.4295369100,16.8477457600,A
447,"BURY02","Burysława",52.4583754800,16.9466870000,A
2154,"KAPOL02","Kamionki/Polna",52.2860552600,16.9886908500,B
2181,"BOFAU02","Bolechowo-Os./Fabryka Autobusów",52.5460981400,16.9729352500,C
449,"BOWA02","Bogusława",52.4566334300,16.9480038300,A
2113,"BZZNO01","Brzezno/",52.4912558700,16.6223832000,C
2270,"SHCIN01","Szlachęcin/",52.5601540700,16.9808261900,C
3240,"KNSZK01","Konarzewo/Szkoła",52.3357995968,16.7184318585,C
2458,"SEMIO02","Siekierki Wielkie/Miodowa",52.3871070000,17.1599190000,C
893,"PUZRO02","Puszczykowo/Źródlana",52.2926917600,16.8614444000,C
2451,"PKWIO01","Paczkowo/Wiosenna",52.3993070000,17.1588010000,C
3248,"LIWIE01","Lisówki/Wieś",52.3213090000,16.6433730000,C
2125,"JRSKL01","Jaryszki/Składowa",52.3299460000,17.0161340000,B
1865,"MRSZA01","Mrowino/Szkoła",52.5136633700,16.6986138600,B
2392,"CEJAG01","Czerwonak/Jagiełły",52.4603589700,16.9877415900,B
1990,"LWGRZ01","Lusowo/Grzybowa",52.4190489600,16.7181421800,C
1462,"URBA02","Urbanowska",52.4217549800,16.9196918200,A
111,"SWCZ72","Św. Czesława",52.3975813800,16.9213722500,A
1248,"SDRAC02","Swarzędz/Os. Raczyńskiego",52.4000140000,17.0633630000,B
1055,"SJNZ01","Sempołowskiej",52.3628655300,16.8913227000,A
2337,"MAJED02","Markowice/I",52.3009852400,17.2180668600,B
2076,"LKDOP01","Lusówko/Dopiewska",52.4280784300,16.6457201500,C
1760,"KOTOP01","Komorniki/Topolowa",52.3403201000,16.7950742600,B
995,"SYCH01","Sycowska Centrum Handlowe",52.3541640000,16.8385760000,A
1722,"POGL74","Poznań Główny",52.4037704900,16.9165050900,A
1954,"PMWIA03","Przeźmierowo/Wiadukt",52.4363636444,16.7866855892,B
2025,"WLKE02","Wielkie",52.4650515927,16.7594136120,B
1484,"L II02","Os. Lecha II",52.3871198400,16.9711894800,A
1882,"NASTA01","Napachanie/Starzyńska",52.4892960000,16.7314650000,B
1012,"KOWI01","Kowalewicka Wiadukt",52.3610670800,16.8540189100,A
538,"DOZD02","Dojazd",52.4365693300,16.9011971400,A
2091,"CDBRZ02","Ceradz Dolny/Brzoza Huby",52.4246251400,16.5448342400,C
1787,"KNOSL02","Konarzewo/Os. 25-lecia",52.3345553200,16.7245063000,C
1373,"ROMI01","Rondo Minikowo",52.3549535600,16.9429748500,A
1339,"CZGLU02","Czapury/Głuszynka",52.3183083400,16.9129405900,B
81,"WEGO41","Węgorka",52.3920000000,16.8578300000,A
1238,"BORO01","Borówki",52.3896412700,17.0317914200,A
1331,"PASY01","Park Sypniewskiego",52.3115526900,16.9737851900,A
305,"SLKOS02","Suchy Las/Kościół",52.4723317000,16.8780680300,B
2391,"CEJAG02","Czerwonak/Jagiełły",52.4607517300,16.9866287400,B
2037,"TPKAW01","Tarnowo Pdg/Karolewo II",52.4720497675,16.6955133625,C
1006,"KRKA02","Krzepicka",52.3767922500,16.8417003600,A
592,"KRZY02","Krzyżowniki",52.4418361500,16.8074558100,A
626,"SZPI04","Szpitalna",52.4110533900,16.8777072800,A
321,"SZKL01","Szklarniowa",52.4775378300,16.9066457200,A
1838,"KISAN01","Kiekrz/Sanktuarium",52.4877368500,16.7763700000,B
655,"EDWA01","Edwardowo",52.4094642300,16.8473731400,A
3,"SOB41","Os. Sobieskiego",52.4639504200,16.9178214900,A
2481,"SDZUR02","Swarzędz/Armii Poznań/Żurawia",52.3951310000,17.0593320000,B
1752,"GSPET01","Gołuski/Pętla",52.3613408600,16.7570684300,C
832,"DENZ01","Dębina",52.3785911400,16.9269882600,A
2291,"WESZK01","Wierzonka/Szkoła",52.4876560000,17.0918870000,C
2463,"PKSZK02","Paczkowo/Szkoła",52.4020510000,17.1595310000,C
629,"SWOB02","Swoboda",52.4117809300,16.8724554100,A
2332,"SRTRZ02","Śródka/III",52.2968637400,17.1383730100,B
1297,"BRDSZ01","Borówiec/Deszczowa",52.2806415700,17.0382476200,B
1435,"MOST01","Mostowa",52.4048703800,16.9396370600,A
3209,"WKBLO02","Więckowice/Bloki",52.3900077404,16.6404086208,C
2293,"DEKAS02","Dębogóra/Kasztanowa",52.4913690400,17.0965076600,C
2177,"TUKRA01","Tulce/Krańcowa",52.3485934900,17.0994081500,B
749,"MATE01","Matejki",52.4048597900,16.8999455200,A
2917,"DEDAB01","Dębogóra/Dąbrówki",52.4986421100,17.0824978500,C
2204,"OWPAL02","Owińska/Pałac",52.5130679600,16.9753961500,C
456,"OLOK01","Os. Łokietka",52.4480726000,16.9437394000,A
1425,"DRDE02","Droga Dębińska",52.3870132300,16.9305828900,A
980,"LUPBO01","Luboń/Pl. Bojanowskiego",52.3493759069,16.8608866179,B
309,"SLSTR01","Suchy Las/Strażacka",52.4751292700,16.8836674700,B
595,"MIED02","Międzyzdrojska",52.4352223500,16.8088744400,A
3565,"WYDLU03","Wysogotowo/Długa",52.4102870100,16.7793864100,B
3093,"LURZE02","Luboń/Rzeczna",52.3466790183,16.9014699172,B
982,"LUUNI01","Luboń/Unijna",52.3520455744,16.8652253415,B
208,"ZIII42","Żegrze III",52.3833064700,16.9693135900,A
2493,"SDKUT01","Swarzędz/Kościuszki",52.4049440000,17.0804810000,B
1790,"COSRD01","Chomęcice/Środkowa",52.3315831300,16.7464038700,C
2100,"GRCIE01","Góra/Ciepła",52.4752718300,16.6427622100,C
2133,"SCNWO01","Szczytniki/Nad Wodą",52.3017780000,17.0161590000,B
506,"TROJ01","Trójpole",52.4382450600,16.9117682600,A
284,"ZLZIE01","Złotniki/Zielona",52.4920706700,16.8420290300,B
2038,"TPKAW02","Tarnowo Pdg/Karolewo II",52.4720947394,16.6960298772,C
611,"TATR02","Tatrzańska",52.4290282800,16.8485993900,A
2323,"ZNOSP01","Zimin/Świetlica OSP",52.2945833900,17.1582719500,B
1027,"LESZ01","Leszczyńska",52.3762098000,16.8788445100,A
1525,"RODA02","Rodawska",52.3630699200,16.9967864700,A
2233,"GWCZE02","Gowarzewo/Czereśniowa",52.3594012200,17.1306838900,B
3964,"PKDWR01","Pokrzywnica/Dworska",52.3902510402,16.6778633167,C
1265,"BLIZ01","Bliźniąt",52.3930785700,16.9808968800,A
762,"BRZA01","Brzask",52.4081418900,16.8754767800,A
169,"LAKO41","Łąkowa",52.4019500000,16.9342500000,A
1445,"URMA02","Urząd Marszałkowski",52.4155021600,16.9262979400,A
430,"LOPI02","Łopianowa",52.4867720900,16.9424779000,A
3853,"UZKOL02","Uzarzewo/ Przejazd Kolejowy",52.4558389312,17.1201474916,C
905,"LUKRE01","Luboń/Kręta",52.3204501904,16.8805584499,B
2740,"JNPOZ01","Jankowice/Poznańska",52.4435338100,16.6335564600,C
71,"RONJ74","Rondo Nowaka-Jeziorańskiego",52.4018848800,16.8891387700,A
888,"PURON03","Puszczykowo/Rondo Heigelmanna",52.2805694800,16.8514030200,C
3665,"DBROL02","Dąbrowa/Rolna",52.4104492511,16.7516806488,C
357,"SYPU02","Synów Pułku",52.4598768800,16.8743058000,A
3164,"MALW03","Malwowa",52.3979458289,16.8029336665,A
579,"KIKO02","Kiekrz Kościół",52.4773571300,16.7842541400,A
1286,"WOLK02","Wołkowyska",52.4003547200,16.9686933200,A
2407,"SDPOL02","Swarzędz/Polna",52.4083100000,17.0845070000,B
3615,"KOPOE01","Komorniki/Os. Poetów ",52.3224300000,16.8055100000,B
1264,"BLIZ02","Bliźniąt",52.3931962200,16.9805026000,A
1401,"STMA01","Starołęka Mała",52.3763782000,16.9399300500,A
1146,"ROSR02","Rondo Śródka",52.4104256300,16.9554669000,A
1309,"KALAK02","Kamionki/Łąkowa",52.2883077800,16.9818029200,B
2342,"WZKOS02","Wierzenica/Kościół",52.4626790000,17.0697680000,C
956,"WIBRZ01","Wiry/Brzoskwiniowa",52.3296370124,16.8363890627,B
1417,"SZII02","Os. Stare Żegrze",52.3806136000,16.9567160600,A
822,"KASZ01","Kasztanowa",52.3657825100,16.9038945200,A
4075,"SYPR02","Sycowska Prologis",52.3591100000,16.8345300000,A
1205,"KAIN01","Karolin PKM",52.4393610952,16.9822085465,A
2247,"KLSZO01","Kleszczewo/Szkoła I",52.3362711900,17.1665857800,B
1184,"JANI01","Janikowo",52.4364344700,17.0183890100,A
3930,"TADE01","Tadeuszak",52.3737100000,16.9524500000,A
1845,"RKGOL01","Rokietnica/Golęcińska",52.5052187500,16.7593708900,B
2408,"SDPOL01","Swarzędz/Polna",52.4084140000,17.0841950000,B
2041,"TPCZE02","Tarnowo Pdg/Czereśniowa",52.4664911900,16.6764292300,C
2972,"KOKLB01","Komorniki/Kolumba",52.3477701100,16.7964773100,B
1454,"KLIN01","Klin",52.4190371400,16.9135836600,A
1320,"BBJDW01","Babki/Jednostka Wojskowa",52.3115864386,16.9379506139,B
1750,"PLBOI01","Plewiska/Boisko",52.3683306607,16.8008823651,B
2890,"KLTOP01","Kleszczewo/Topolowa",52.3330312600,17.1786983000,B
1010,"CEDZ02","Cedzyńska",52.3670087900,16.8499730300,A
2397,"SDCZW01","Swarzędz/Os. Czwartaków",52.4174950000,17.0827340000,B
1823,"KICZY02","Kiekrz/Czysta",52.4834942500,16.7934179500,B
707,"DBBUK02","Dąbrowa/Szkolna",52.4037507600,16.7398011500,C
3723,"UMSZ02","Umultowo Szkoła",52.4717619468,16.9402823089,A
244,"CHRYN02","Chludowo/Rynek",52.5552510800,16.8493123200,C
154,"RRAT75","Rondo Rataje",52.3960300000,16.9490900000,A
1091,"SSKA01","Szymborska",52.3927756900,16.8897563700,A
522,"DRUS02","Druskienicka",52.4446149700,16.8877859600,A
1452,"ZERO06","Żeromskiego",52.4145537400,16.8907383800,A
3834,"MELES01","Mielno/Leśna",52.4937747968,17.0673301722,C
2296,"KFPET01","Karłowice/Pętla",52.4974480200,17.1066468200,C
1164,"CHEM02","Chemiczna",52.4272314800,16.9667300600,A
3201,"DOWJE02","Dopiewo/Więckowska I",52.3683036141,16.6661015387,C
4030,"SWWA02","Św. Wawrzyńca",52.4189780106,16.9012633113,A
1411,"OB I01","Os. Orła Białego I",52.3754060900,16.9651236900,A
2742,"BUDZ44","Budziszyńska",52.3882600000,16.8477980000,A
1247,"SDCEG01","Swarzędz/Os. Cegielskiego",52.4010720000,17.0590580000,B
2142,"BRDEB02","Borówiec/Dębowa",52.2906560000,17.0449730000,B
476,"LENA01","Lechicka/Naramowicka",52.4404879500,16.9469715200,A
1455,"SLAS01","Śląska",52.4242723400,16.9092110800,A
85,"BALT42","Bałtyk",52.4065000000,16.9110600000,A
1767,"PLSKO02","Plewiska/Szkolna",52.3572488300,16.8070922200,B
2144,"BRREK02","Borówiec/Rekreacyjna",52.2872070000,17.0463160000,B
688,"PAPAL01","Palędzie/Leśna",52.3690806300,16.7357758500,C
4235,"SEKOR02","Siekierki Wielkie/Kórnicka",52.3778680841,17.1664124528,C
2272,"KCROL02","Kicin/Rolna",52.4696196800,17.0257032400,B
2497,"UZPAL02","Uzarzewo/Pętla (Pałac)",52.4534340000,17.1237620000,C
3623,"KALI02","Kalinowa",52.3686642348,16.9037278244,A
708,"DBWIK01","Dąbrowa/Krótka",52.4008825100,16.7447766900,C
1600,"ZNTK01","ZNTK",52.3920746900,16.9133832500,A
2518,"RASAD01","Rabowice/Średzka",52.3877870000,17.0965760000,C
1843,"STPET01","Starzyny/Rynkowa",52.4929836760,16.7557832514,B
98,"GLHE46","Głogowska/Hetmańska",52.3902737400,16.8935651400,A
1421,"OBOH02","Os. Bohaterów II Wojny Światowej",52.3828974700,16.9475344600,A
937,"LUWPL02","Luboń/Wojska Polskiego",52.3434136688,16.8758212720,B
528,"STLI01","Strzeszyńska Lisner",52.4488588600,16.8952420300,A
644,"ZLOT01","Złotowska",52.4132556400,16.8323753400,A
3872,"BYTSK06","Bytyń/Szkolna",52.4873150000,16.5028590000,C
2862,"TRZE04","Trzebińska",52.3675406400,16.8408455400,A
498,"SUSZ02","Suszki",52.4460798400,16.9140549500,A
3666,"JRMAG01","Jaryszki/Składowa Magazyny",52.3349753200,17.0120519900,B
4040,"BLAZ42","Błażeja",52.4552270846,16.9446653053,A
1499,"ORGN02","Orle Gniazdo",52.3903790900,16.9764339100,A
1209,"GDYN02","Gdyńska",52.4303771340,16.9788880948,A
392,"OSBA04","Os. Batorego",52.4595441500,16.9266402500,A
770,"OPAL02","Opalenicka",52.4047812700,16.8875152200,A
1105,"POLW01","Półwiejska",52.4002463500,16.9264945900,A
209,"OCZ71","Os. Czecha",52.3861726200,16.9754798600,A
758,"BUKO02","Bukowska",52.4092553900,16.8881746500,A
274,"ZOWIE02","Złotkowo/Wieś",52.5115741800,16.8391927100,B
2075,"LKBOS02","Lusówko/Bosmańska",52.4346758500,16.6448749500,C
641,"FOED01","Folwark Edwardowo",52.4125853000,16.8465094400,A
1754,"GSSZK02","Gołuski/Szkolna",52.3579649800,16.7528569100,C
250,"CHPKM01","Chludowo/PKM",52.5599405900,16.8271220300,C
3610,"DETU01","Dębiec Tunel PKM",52.3695534000,16.9041467000,A
2664,"KDMOD01","Kórnik/Modrzewiowa",52.2422387500,17.0962690000,C
627,"SZPI03","Szpitalna",52.4108285900,16.8803452600,A
759,"GROD01","Grodziska",52.4100725300,16.8858516400,A
1855,"RKSZK02","Rokietnica/Szkoła",52.5098583400,16.7401864200,B
650,"WIEC02","Wieczorynki",52.4083118100,16.8410443600,A
443,"BIJDW02","Biedrusko/Jednostka Wojskowa",52.5403913300,16.9447178600,B
3224,"KOWID02","Komorniki/Widokowa",52.3303769288,16.8183995929,B
567,"INTP02","Instytut Technologiczno-Przyrodniczy",52.4560162000,16.8556986500,A
2649,"LKLKK02","Łękno/",52.1635325700,17.1545223800,D
2206,"OWOGR02","Owińska/Gospodarstwo Ogrodnicze",52.5030195600,16.9760676800,C
2275,"KYTRA02","Kliny/Trakt",52.4762967800,17.0353960600,C
246,"CHTYS01","Chludowo/Tysiąclecia",52.5593526200,16.8384256000,C
2795,"PTWIE02","Potasze/Wierzbowa",52.5236871600,17.0254049900,C
2516,"RASTL01","Rabowice/Świetlica",52.3896690000,17.1179860000,C
257,"ZIPOG02","Zielątkowo/Pogodna",52.5598768500,16.8048330200,C
3632,"LUPRZ03","Luboń/Przemysłowa",52.3539575344,16.8930876212,B
1068,"TREB01","Trębacka",52.3872766500,16.8676496600,A
1139,"KATE01","Katedra",52.4100161100,16.9481008200,A
679,"DKLAS01","Dąbrówka/Las",52.3865919900,16.7458051000,C
3222,"KOLAK02","Komorniki/Łąkowa ",52.3322627573,16.8136328999,B
4110,"CMNA03","Cmentarna",52.3843574025,16.8406982712,A
1315,"DAPIO02","Daszewice/Piotrowska",52.2991004200,16.9583337300,B
774,"RYCE02","Rycerska",52.4039720100,16.8666057200,A
686,"PANOW01","Palędzie/Nowa",52.3723335300,16.7379570600,C
2197,"OWKSP03","Owińska/Ks. Piotrowskiego",52.5165575700,16.9751442200,C
1432,"MORO01","Most Św. Rocha",52.4022680400,16.9406147500,A
1953,"BNPRZ02","Baranowo/Przemysława",52.4339241270,16.7961599449,B
608,"LEKA01","Leśnowolska",52.4319771100,16.8222369900,A
728,"ROSK02","Rondo Skubiszewskiego",52.3904582944,16.8552492287,A
938,"LUZSK01","Luboń/Zespół Szkół",52.3487445431,16.8969688604,B
1538,"KRNY01","Krzesiny",52.3411015200,16.9877945500,A
1976,"BTSKO01","Batorowo/Skośna",52.4205433700,16.7682026400,C
1224,"ZIEM02","Ziemowita",52.4030322400,17.0199875800,A
941,"LUDEB01","Luboń/Dębiecka",52.3531999753,16.9016322504,B
2032,"NAKOB01","Napachanie/Kobylnicka",52.4844692373,16.7284227289,B
14,"BONN41","Bonin",52.4303010700,16.9108599400,A
4020,"RYCE03","Rycerska",52.4047400000,16.8650610000,A
2524,"ZAOSE02","Zalasewo/Os. Europejskie",52.3926970000,17.0911840000,B
2435,"LOLIP01","Łowęcin/Lipowa",52.4139550000,17.1214930000,C
3131,"DOWYZ01","Dopiewo/Wyzwolenia",52.3468413775,16.6900383065,C
1811,"KOJEZ01","Komorniki/Jeziorna",52.3313424108,16.8031550299,B
503,"PIAT02","Piątkowska",52.4414305600,16.9122533500,A
2646,"JMJMM01","Jeziory Małe/",52.1674859700,17.1476164200,D
173,"AWF73","AWF",52.3990100000,16.9360200000,A
251,"CHPKM02","Chludowo/PKM",52.5600370600,16.8263996400,C
783,"WOPO01","Wojska Polskiego",52.4284195100,16.9006102000,A
4165,"WIMO02","Wilków Morskich",52.4779766571,16.7811219878,A
597,"CZKA01","Człopska",52.4351845000,16.8156774100,A
1390,"DZIE02","Dziedzicka",52.3543038500,16.9228102900,A
698,"ZKZAC02","Zakrzewo/Zacisze",52.3900401000,16.7384438100,C
2869,"TRLIP02","Trzek/Lipowa",52.3567844700,17.1704771500,B
2378,"BWKRE01","Bolechówko/Kręta",52.5180795000,16.9872088100,C
163,"PP71","Politechnika",52.4005864300,16.9487672600,A
11,"UP41","Uniwersytet Przyrodniczy",52.4263916700,16.9059923800,A
1693,"KRAS42","Kraszewskiego",52.4089536100,16.9033531800,A
1254,"PRZM02","Os. Przemysława",52.3916630400,17.0083528900,A
633,"KLRA01","Kolorowa",52.4120368300,16.8635587600,A
1107,"OPL03","Os. Pod Lipami",52.4309114800,16.9347196000,A
1382,"SWAK01","Św. Antoniego Kościół",52.3639227300,16.9327687900,A
1803,"SZNOW01","Szreniawa/Nowa",52.3136806826,16.7900207985,C
3728,"SARN02","Sarnia",52.4101300000,17.0440530000,A
1501,"PK02","Piaśnicka/Kurlandzka",52.3845809800,16.9868047300,A
791,"SWLE01","Św. Leonarda",52.4340309600,16.9134424000,A
2074,"LKBOS01","Lusówko/Bosmańska",52.4346932400,16.6447847100,C
3225,"KOWID01","Komorniki/Widokowa",52.3298355277,16.8197868038,B
2212,"CEOPP01","Czerwonak/Os. Przylesie PKM",52.4805430700,16.9785901400,B
1097,"WYSP02","Wyspiańskiego",52.3974319100,16.8996306400,A
1317,"DALES02","Daszewice/Leśna",52.3019869700,16.9538963400,B
740,"GROC03","Grochowska",52.3997552200,16.8760196800,A
1018,"URAD02","Uradzka",52.3554451100,16.8599709100,A
215,"PK41","Piaśnicka/Kurlandzka",52.3850783790,16.9874179664,A
527,"SZKA01","Szczawnicka",52.4387452000,16.8902098900,A
1275,"ANST01","Antoninek PKM",52.4095374000,17.0288256500,A
2494,"SOSN02","Sośnicka",52.4059490000,17.0422430000,A
2121,"TUOSP02","Tulce/Przylesie",52.3459140900,17.0628576400,B
642,"KOPC02","Kopciuszka",52.4126148200,16.8391197900,A
127,"PLWI41","Pl. Wielkopolski",52.4103158800,16.9310187000,A
107,"KOSI71","Kosińskiego",52.3893013500,16.9182392900,A
2746,"RRAT06","Rondo Rataje",52.3962661800,16.9492635400,A
971,"LUTRA02","Luboń/Traugutta",52.3442255186,16.8479147197,B
1013,"TYNZ02","Tyniecka ",52.3621900300,16.8580446400,A
2770,"DHCIS01","Dachowa/Cisowa",52.2918668007,17.0796674952,B
3335,"LKSTO01","Lusówko/Storczyka",52.4170450000,16.6410790000,C
1877,"RKTRA02","Rokietnica/Trakt Napoleoński",52.5129754200,16.7314301600,B
116,"WIER41","Wierzbięcice",52.4019271300,16.9205211600,A
3769,"SDWWN01","Swarzędz/Warzywna",52.3953870600,17.0769963800,B
1963,"SWKLA01","Swadzim/Kładka",52.4415025500,16.7475773700,B
4177,"WORD02","WORD",52.4329698879,16.9543167517,A
1687,"MT46","Most Teatralny",52.4116333700,16.9144439600,A
4042,"JROL42","Jasna Rola",52.4514838382,16.9449456990,A
1313,"DALIP02","Daszewice/Lipowa",52.2927155600,16.9679685700,B
705,"ZKBUK02","Zakrzewo/Bukowska",52.4062222900,16.7194696000,C
741,"GROC04","Grochowska",52.3998923500,16.8763777500,A
1330,"PASY02","Park Sypniewskiego",52.3115176300,16.9742998800,A
1531,"STRA01","Strzyżowska",52.3551592000,16.9806085400,A
1046,"OKUL02","Okulickiego",52.3593689100,16.8813093200,A
168,"PLWL42","Pl. Wiosny Ludów",52.4051500000,16.9314500000,A
453,"BRON02","Bronisza",52.4535140500,16.9477138700,A
684,"DKKAS01","Dąbrówka/Kasztanowa",52.3774399400,16.7428272300,C
2568,"MGLES02","M. Goślina/Leśna",52.5654680500,16.9909090100,C
1905,"ZYPET03","Żydowo/Pętla",52.5470043500,16.7510458300,B
2752,"RBSKO04","Robakowo/Szkolna Rondo",52.3099004400,17.0669290300,B
1314,"DAPET01","Daszewice/Pętla",52.2957547000,16.9627815600,B
1410,"SARB02","Sarbinowska",52.3744328800,16.9643234200,A
3102,"MGPOZ02","M. Goślina/Poznańska",52.5730662799,17.0095838266,C
1434,"GROL02","Grobla",52.4067775400,16.9376870900,A
2622,"KDPRO02","Kórnik/Prowent",52.2414215300,17.0896092300,C
1473,"INFL02","Inflancka",52.3855053400,16.9630183400,A
2634,"BJMJE01","Błażejewo/Mikołajczyka I",52.2170749100,17.0983473500,C
558,"KONT02","Kontryma",52.4458905100,16.8570232100,A
695,"DOKOS02","Dopiewo/Kościół",52.3581242100,16.6767218800,C
1550,"CHRZ02","Chrzanowska",52.3468959600,17.0057443500,A
2478,"SDSKA01","Swarzędz/Skansen",52.4046070000,17.0583900000,B
1092,"SSKA02","Szymborska",52.3930640200,16.8885300600,A
833,"HEWI02","Hetmańska Wiadukt",52.3821631100,16.9286317900,A
561,"STST04","Stary Strzeszyn",52.4518608100,16.8488594500,A
370,"OSMA02","Os. Marysieńki",52.4619896300,16.9035075400,A
1216,"LOMZ01","Łomżyńska",52.4095850100,16.9847628200,A
500,"WLOA02","Włościańska",52.4441993600,16.9133433500,A
2151,"KXPIS01","Koninko/Pisarska",52.3068920832,17.0139077927,B
737,"DRZE02","Drzewieckiego",52.3965305400,16.8671192400,A
3848,"COWSP01","Chomęcice/Wspólna",52.3292490000,16.7648296400,C
469,"ESTO02","Estońska",52.4425768100,16.9375356900,A
2780,"GLSTW01","Głuchowo/Stawna",52.3460476160,16.7705408148,C
1847,"RKROL01","Rokietnica/Rolna",52.5076521200,16.7554776000,B
4213,"ROBO92","Robocza",52.3900527960,16.9116083633,A
2551,"ZATRA01","Zalasewo/Transportowa",52.3823110000,17.0672580000,B
2509,"JSRDW01","Jasin/Rabowicka I",52.4005070000,17.0927200000,B
2469,"SGSOK02","Sokolniki Gwiazdowskie/Sokolnicka",52.4092140000,17.1671160000,C
1282,"BAKA02","Baraniaka",52.4041324800,16.9544573600,A
3585,"SZPKM01","Szreniawa/PKM",52.3164608200,16.7985359100,C
1071,"JUGO01","Jugosłowiańska",52.3911291500,16.8659712900,A
689,"DPDOP02","Dopiewiec/",52.3599654400,16.7087657600,C
1415,"OBII01","Os. Orła Białego II",52.3760766600,16.9603524000,A
1961,"SWWIA01","Swadzim/Wiadukt",52.4410449100,16.7532104500,B
1589,"IPNZ01","IPN",52.3798476600,16.9145805300,A
1081,"CZNZ02","Częstochowska",52.3841299200,16.8825392400,A
51,"POLA41","Połabska",52.4352225400,16.9319816600,A
2149,"KXDZI01","Koninko/Dziennikarska",52.3091129364,17.0163132755,B
3116,"ZKBUK04","Zakrzewo/Bukowska",52.4040466300,16.7171878100,C
1079,"KORD04","Kordeckiego",52.3872202000,16.8804214000,A
1378,"PINC01","Pińczowska",52.3596976400,16.9407934400,A
2394,"KCPRO02","Kicin/Prosta",52.4629105400,17.0078276800,B
2168,"CZSTA02","Czapury/Stacja Energetyczna",52.3312441200,16.9111392100,B
4103,"ZEGL03","Żeglarska",52.3567080866,16.9247130796,A
1999,"SIKSZ02","Sierosław/Kasztanowa",52.4035058900,16.6744881500,C
181,"ORZE41","Os. Rzeczypospolitej",52.3853846900,16.9448386200,A
745,"RONJ02","Rondo Nowaka-Jeziorańskiego",52.4029096200,16.8910959200,A
211,"OSLE41","Os. Lecha",52.3898114100,16.9776571100,A
2545,"ZASPA02","Zalasewo/Spacerowa",52.3810760000,17.0721880000,B
3711,"PRSOS01","Promnice/Sosnowa",52.5446193700,16.9658866800,C
970,"LUTRA01","Luboń/Traugutta",52.3446494786,16.8511171109,B
